txn_id,txn_datetime,txn_date,txn_month,txn_year,txn_hour,day_of_week,user_id,user_city,user_city_tier,user_age,user_gender,user_activity_level,merchant_id,merchant_name,merchant_category,merchant_city,platform_used,preferred_platform,is_preferred_platform,payment_mode,device_type,amount,status,unusual_hour_flag,high_amount_flag,round_amount_flag,velocity_flag,fraud_score,is_fraud,is_weekend,time_of_day,is_festival_month,quarter,amount_bucket,is_success,is_failed,is_cross_city,age_group
TXN00001087,15-05-2022 20:59,15-05-2022,5,2022,20,Sunday,USR005313,Agra,Tier2,54,Male,Medium,MER00446,Rama Dhaba,Food & Beverage,Aligarh,Google Pay,Google Pay,1,UPI ID,Android,166.41,Success,0,0,0,0,0,0,1,Evening,0,2,Small (100-500),1,0,1,Senior (46-55)
TXN00001088,03-08-2022 18:26,03-08-2022,8,2022,18,Wednesday,USR007662,Jabalpur,Tier3,38,Female,Power,MER00167,Dyal Water Supply,Utilities,Kolkata,Paytm,Paytm,1,QR Scan,Android,830.14,Failed,0,0,0,0,0,0,0,Evening,1,3,Medium (500-1K),0,1,1,Gen X (36-45)
TXN00001089,11-08-2023 19:39,11-08-2023,8,2023,19,Friday,USR002012,Mumbai,Tier1,20,Male,Medium,MER01992,Sangha Salon,Salon & Wellness,Guwahati,Paytm,Paytm,1,QR Scan,Android,1497.63,Pending,0,0,0,0,0,0,0,Evening,1,3,Large (1K-5K),0,0,1,Gen Z (18-25)
TXN00001090,20-05-2023 14:32,20-05-2023,5,2023,14,Saturday,USR005196,Visakhapatnam,Tier2,46,Female,High,MER01235,Bir Academy,Education,Bangalore,PhonePe,PhonePe,1,UPI ID,Android,2679.94,Success,0,0,0,0,0,0,1,Afternoon,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001091,03-01-2023 19:29,03-01-2023,1,2023,19,Tuesday,USR003426,Gorakhpur,Tier3,38,Female,High,MER00934,Batra Inn,Hotel & Lodging,Nagpur,Google Pay,Google Pay,1,QR Scan,iOS,9146.83,Success,0,0,0,0,0,0,0,Evening,0,1,Very Large (5K-10K),1,0,1,Gen X (36-45)
TXN00001092,08-09-2023 15:40,08-09-2023,9,2023,15,Friday,USR008155,Bhopal,Tier2,46,Male,High,MER00682,Dora Mobile Store,Electronics,Chennai,Amazon Pay,Amazon Pay,1,UPI ID,Android,13661.01,Success,0,0,0,0,0,0,0,Afternoon,1,3,Ultra (10K+),1,0,1,Senior (46-55)
TXN00001093,13-08-2023 10:11,13-08-2023,8,2023,10,Sunday,USR007047,Aligarh,Tier3,43,Female,Low,MER00446,Rama Dhaba,Food & Beverage,Aligarh,Paytm,Paytm,1,QR Scan,Android,227.85,Success,0,0,0,0,0,0,1,Morning,1,3,Small (100-500),1,0,0,Gen X (36-45)
TXN00001094,16-02-2023 20:34,16-02-2023,2,2023,20,Thursday,USR000576,Agra,Tier2,57,Male,Medium,MER01574,Narasimhan Hotel,Hotel & Lodging,Kolkata,PhonePe,PhonePe,1,QR Scan,Android,1179.14,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Elder (55+)
TXN00001095,22-04-2022 17:49,22-04-2022,4,2022,17,Friday,USR003102,Ghaziabad,Tier3,44,Male,Medium,MER01692,Lanka Supermart,Grocery,Kolkata,Google Pay,Google Pay,1,QR Scan,Android,790.78,Success,0,0,0,0,0,0,0,Evening,0,2,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00001096,06-01-2022 15:08,06-01-2022,1,2022,15,Thursday,USR008576,Nashik,Tier2,21,Male,Power,MER01052,Salvi Uber,Auto & Transport,Noida,Google Pay,Google Pay,1,UPI ID,Android,191.32,Success,0,0,0,1,1,0,0,Afternoon,0,1,Small (100-500),1,0,1,Gen Z (18-25)
TXN00001097,30-03-2023 22:33,30-03-2023,3,2023,22,Thursday,USR000746,Lucknow,Tier2,51,Male,High,MER00904,Buch Supermart,Grocery,Lucknow,Paytm,Paytm,1,QR Scan,Android,1772.68,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,0,Senior (46-55)
TXN00001098,13-04-2023 12:42,13-04-2023,4,2023,12,Thursday,USR007118,Tiruchirappalli,Tier3,21,Female,Low,MER01754,Kuruvilla Cab Service,Travel,Bangalore,Amazon Pay,Amazon Pay,1,Payment Link,Android,7780.97,Success,0,0,0,0,0,0,0,Afternoon,0,2,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00001099,09-01-2023 15:04,09-01-2023,1,2023,15,Monday,USR000042,Indore,Tier2,34,Male,High,MER00500,Verma Salon,Salon & Wellness,Nashik,Paytm,Paytm,1,UPI ID,Android,437.58,Pending,0,0,0,0,0,0,0,Afternoon,0,1,Small (100-500),0,0,1,Millennial (26-35)
TXN00001100,01-06-2023 08:59,01-06-2023,6,2023,8,Thursday,USR003703,Bangalore,Tier1,28,Male,Low,MER01048,Ben Sweet Shop,Food & Beverage,Nashik,CRED,CRED,1,QR Scan,Android,404.31,Success,0,0,0,0,0,0,0,Morning,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00001101,25-09-2022 19:18,25-09-2022,9,2022,19,Sunday,USR003505,Coimbatore,Tier2,50,Male,Medium,MER00024,Choudhry Uber,Auto & Transport,Jaipur,PhonePe,PhonePe,1,QR Scan,Android,370.4,Failed,0,0,0,0,0,0,1,Evening,1,3,Small (100-500),0,1,1,Senior (46-55)
TXN00001102,11-04-2022 19:41,11-04-2022,4,2022,19,Monday,USR009752,Delhi,Tier1,22,Female,High,MER00886,Ray Realty,Rent,Lucknow,PhonePe,PhonePe,1,UPI ID,Android,22850.07,Success,0,0,0,0,0,0,0,Evening,0,2,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00001103,03-02-2022 11:50,03-02-2022,2,2022,11,Thursday,USR002223,Kolkata,Tier1,22,Male,Low,MER01021,Sanghvi Myntra,E-commerce,Vadodara,Google Pay,Google Pay,1,UPI ID,iOS,2427.84,Success,0,0,0,0,0,0,0,Morning,0,1,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00001104,25-07-2023 09:51,25-07-2023,7,2023,9,Tuesday,USR004416,Agra,Tier2,34,Male,High,MER01862,Chawla Uber,Auto & Transport,Indore,WhatsApp Pay,WhatsApp Pay,1,QR Scan,iOS,56.12,Success,0,0,0,0,0,0,0,Morning,0,3,Micro (<100),1,0,1,Millennial (26-35)
TXN00001105,28-02-2023 10:23,28-02-2023,2,2023,10,Tuesday,USR004934,Meerut,Tier3,32,Female,Medium,MER01019,Vyas Myntra,E-commerce,Bhopal,PhonePe,PhonePe,1,QR Scan,Android,1639.73,Success,0,0,0,1,1,0,0,Morning,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001106,04-02-2023 16:09,04-02-2023,2,2023,16,Saturday,USR004082,Indore,Tier2,26,Male,High,MER00387,Chokshi Supermart,Grocery,Jaipur,WhatsApp Pay,WhatsApp Pay,1,QR Scan,iOS,399.89,Success,0,0,0,0,0,0,1,Afternoon,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00001107,19-11-2023 08:08,19-11-2023,11,2023,8,Sunday,USR004891,Agra,Tier2,28,Male,High,MER00631,Bhasin Garments,Clothing & Fashion,Visakhapatnam,Google Pay,Google Pay,1,UPI ID,Android,2390.94,Success,0,0,0,0,0,0,1,Morning,1,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001108,15-09-2022 14:46,15-09-2022,9,2022,14,Thursday,USR009693,Delhi,Tier1,30,Female,Medium,MER00693,Kala Myntra,E-commerce,Ahmedabad,CRED,CRED,1,UPI ID,Web,3240.7,Pending,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),0,0,1,Millennial (26-35)
TXN00001109,29-08-2022 11:32,29-08-2022,8,2022,11,Monday,USR006018,Ranchi,Tier2,36,Female,High,MER00960,Sanghvi Airlines,Travel,Indore,CRED,CRED,1,UPI ID,Android,4323.32,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001110,16-02-2022 16:08,16-02-2022,2,2022,16,Wednesday,USR005326,Bangalore,Tier1,37,Female,High,MER00941,Dhingra Medical Store,Healthcare,Jodhpur,Paytm,Paytm,1,UPI ID,Android,1792.29,Success,0,0,0,0,0,0,0,Afternoon,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001111,19-04-2022 09:23,19-04-2022,4,2022,9,Tuesday,USR008998,Coimbatore,Tier2,61,Female,High,MER01099,Shetty Academy,Education,Visakhapatnam,CRED,CRED,1,QR Scan,Android,4296.56,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Elder (55+)
TXN00001112,06-08-2023 07:53,06-08-2023,8,2023,7,Sunday,USR003667,Surat,Tier2,48,Female,Medium,MER01573,Shanker Coaching Center,Education,Chennai,WhatsApp Pay,WhatsApp Pay,1,QR Scan,Android,1606.03,Success,0,0,0,0,0,0,1,Morning,1,3,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001113,19-06-2022 14:48,19-06-2022,6,2022,14,Sunday,USR004840,Gorakhpur,Tier3,27,Male,High,MER01958,Gour Travel Agency,Travel,Amritsar,PhonePe,PhonePe,1,QR Scan,Android,661.07,Success,0,0,0,0,0,0,1,Afternoon,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00001114,10-05-2023 19:42,10-05-2023,5,2023,19,Wednesday,USR004839,Nashik,Tier2,19,Male,Low,MER01805,Rajagopalan Lodge,Hotel & Lodging,Nashik,CRED,CRED,1,QR Scan,Android,3826.87,Success,0,0,0,0,0,0,0,Evening,0,2,Large (1K-5K),1,0,0,Gen Z (18-25)
TXN00001115,12-05-2023 16:15,12-05-2023,5,2023,16,Friday,USR008692,Gorakhpur,Tier3,40,Male,High,MER00680,Murty Tuition,Education,Pune,PhonePe,PhonePe,1,QR Scan,Android,3078.39,Success,0,0,0,0,0,0,0,Afternoon,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001116,14-09-2023 11:52,14-09-2023,9,2023,11,Thursday,USR007234,Bangalore,Tier1,36,Male,Medium,MER01622,Narayan Clinic,Healthcare,Guwahati,Paytm,Paytm,1,QR Scan,iOS,500.81,Success,0,0,0,0,0,0,0,Morning,1,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00001117,22-05-2022 15:21,22-05-2022,5,2022,15,Sunday,USR005742,Patna,Tier2,37,Female,Low,MER00348,Dhillon Cafe,Food & Beverage,Pune,PhonePe,PhonePe,1,UPI ID,iOS,90.11,Success,0,0,0,0,0,0,1,Afternoon,0,2,Micro (<100),1,0,1,Gen X (36-45)
TXN00001118,27-12-2023 12:55,27-12-2023,12,2023,12,Wednesday,USR006178,Coimbatore,Tier2,24,Male,Power,MER00501,Dasgupta Lodge,Hotel & Lodging,Pune,PhonePe,PhonePe,1,UPI ID,iOS,2252.22,Success,0,0,0,1,1,0,0,Afternoon,0,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00001119,28-09-2023 22:52,28-09-2023,9,2023,22,Thursday,USR008856,Coimbatore,Tier2,23,Other,Medium,MER00402,Goda Mutual Fund,Investment,Meerut,PhonePe,Google Pay,0,UPI ID,Android,17352.21,Success,0,0,0,0,0,0,0,Night,1,3,Ultra (10K+),1,0,1,Gen Z (18-25)
TXN00001120,22-09-2023 09:10,22-09-2023,9,2023,9,Friday,USR006530,Hyderabad,Tier1,48,Male,Medium,MER01111,Rai Fresh Mart,Grocery,Hyderabad,WhatsApp Pay,Google Pay,0,QR Scan,Android,1192.9,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,0,Senior (46-55)
TXN00001121,15-08-2022 19:29,15-08-2022,8,2022,19,Monday,USR007871,Ranchi,Tier2,48,Male,Medium,MER00091,Ramanathan General Store,Grocery,Hyderabad,Paytm,WhatsApp Pay,0,QR Scan,iOS,895.87,Success,0,0,0,0,0,0,0,Evening,1,3,Medium (500-1K),1,0,1,Senior (46-55)
TXN00001122,31-01-2022 21:26,31-01-2022,1,2022,21,Monday,USR005753,Coimbatore,Tier2,22,Male,Medium,MER01269,Saini Biryani House,Food & Beverage,Ranchi,Paytm,Paytm,1,Intent,Android,656.09,Success,0,0,0,0,0,0,0,Night,0,1,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00001123,08-08-2022 15:32,08-08-2022,8,2022,15,Monday,USR009697,Jodhpur,Tier3,26,Female,Low,MER00725,Suri Personal Transfer,P2P Transfer,Noida,Amazon Pay,Amazon Pay,1,Payment Link,Android,1343.03,Success,0,0,0,0,0,0,0,Afternoon,1,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001124,15-08-2022 18:00,15-08-2022,8,2022,18,Monday,USR001018,Pune,Tier1,36,Male,High,MER01465,Bedi Restaurant,Food & Beverage,Lucknow,PhonePe,PhonePe,1,Intent,Android,508.98,Success,0,0,0,0,0,0,0,Evening,1,3,Medium (500-1K),1,0,1,Gen X (36-45)
TXN00001125,08-12-2022 21:51,08-12-2022,12,2022,21,Thursday,USR004625,Kolkata,Tier1,57,Female,Power,MER01907,Uppal Kirana Store,Grocery,Pune,PhonePe,PhonePe,1,QR Scan,Android,1069.94,Success,0,0,0,0,0,0,0,Night,0,4,Large (1K-5K),1,0,1,Elder (55+)
TXN00001126,21-02-2023 19:35,21-02-2023,2,2023,19,Tuesday,USR000536,Mumbai,Tier1,57,Male,High,MER01788,Doctor Textile,Clothing & Fashion,Mumbai,PhonePe,PhonePe,1,Payment Link,Android,2275.65,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,0,Elder (55+)
TXN00001127,25-12-2023 22:14,25-12-2023,12,2023,22,Monday,USR001986,Meerut,Tier3,21,Female,Medium,MER00473,Hora Hospital,Healthcare,Coimbatore,Amazon Pay,Amazon Pay,1,QR Scan,Android,692.62,Success,0,0,0,0,0,0,0,Night,0,4,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00001128,26-12-2022 12:34,26-12-2022,12,2022,12,Monday,USR000411,Hyderabad,Tier1,28,Male,High,MER01828,Naik Meesho,E-commerce,Bhopal,Google Pay,Google Pay,1,QR Scan,Android,4451.14,Success,0,0,0,0,0,0,0,Afternoon,0,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001129,07-11-2022 14:40,07-11-2022,11,2022,14,Monday,USR000673,Faridabad,Tier3,21,Male,Medium,MER00143,Oak Travel Agency,Travel,Chennai,Paytm,Paytm,1,UPI ID,Android,3581.38,Success,0,0,0,0,0,0,0,Afternoon,1,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00001130,24-03-2023 21:45,24-03-2023,3,2023,21,Friday,USR008031,Guwahati,Tier3,29,Male,Medium,MER00683,Sankar Indian Oil,Fuel,Surat,PhonePe,PhonePe,1,Intent,Android,1097.58,Success,0,0,0,0,0,0,0,Night,0,1,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001131,19-02-2023 16:55,19-02-2023,2,2023,16,Sunday,USR003694,Jodhpur,Tier3,26,Male,Medium,MER00711,Mital Juice Corner,Food & Beverage,Pune,PhonePe,PhonePe,1,UPI ID,Android,248.2,Success,0,0,0,0,0,0,1,Afternoon,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00001132,23-01-2023 21:38,23-01-2023,1,2023,21,Monday,USR004139,Nagpur,Tier2,40,Female,Medium,MER00767,Seth Ola,Auto & Transport,Surat,Paytm,Paytm,1,UPI ID,Android,155.9,Success,0,0,0,0,0,0,0,Night,0,1,Small (100-500),1,0,1,Gen X (36-45)
TXN00001133,19-04-2023 16:54,19-04-2023,4,2023,16,Wednesday,USR004856,Jaipur,Tier2,25,Female,High,MER00422,Purohit General Store,Grocery,Lucknow,Google Pay,Paytm,0,UPI ID,Android,1072.9,Success,0,0,0,0,0,0,0,Afternoon,0,2,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00001134,02-11-2023 22:28,02-11-2023,11,2023,22,Thursday,USR002293,Nagpur,Tier2,25,Female,Power,MER00941,Dhingra Medical Store,Healthcare,Jodhpur,Google Pay,Google Pay,1,Payment Link,Android,443.43,Success,0,0,0,0,0,0,0,Night,1,4,Small (100-500),1,0,1,Gen Z (18-25)
TXN00001135,04-07-2022 09:24,04-07-2022,7,2022,9,Monday,USR009059,Surat,Tier2,26,Female,High,MER01904,Iyengar Myntra,E-commerce,Lucknow,Paytm,Paytm,1,UPI ID,Android,1768.58,Success,0,0,0,0,0,0,0,Morning,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001136,05-07-2022 15:35,05-07-2022,7,2022,15,Tuesday,USR008332,Nagpur,Tier2,38,Male,High,MER01228,Kaul General Store,Grocery,Chennai,PhonePe,PhonePe,1,QR Scan,Android,1014.14,Success,0,0,0,0,0,0,0,Afternoon,0,3,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001137,17-01-2023 20:53,17-01-2023,1,2023,20,Tuesday,USR001344,Jaipur,Tier2,43,Female,Medium,MER00770,Agrawal Hotel,Hotel & Lodging,Nagpur,Google Pay,Google Pay,1,UPI ID,Android,3570.04,Success,0,0,0,0,0,0,0,Evening,0,1,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001138,12-03-2022 13:04,12-03-2022,3,2022,13,Saturday,USR009619,Madurai,Tier2,42,Female,Medium,MER01166,Bir Family Transfer,P2P Transfer,Vadodara,PhonePe,PhonePe,1,Intent,Android,5609.47,Pending,0,0,0,0,0,0,1,Afternoon,0,1,Very Large (5K-10K),0,0,1,Gen X (36-45)
TXN00001139,07-04-2022 07:20,07-04-2022,4,2022,7,Thursday,USR007937,Bangalore,Tier1,34,Male,Medium,MER01750,Iyer Myntra,E-commerce,Kolkata,CRED,CRED,1,UPI ID,iOS,2863.95,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001140,10-04-2023 13:39,10-04-2023,4,2023,13,Monday,USR003106,Moradabad,Tier3,32,Male,Power,MER00716,Talwar Rapido,Auto & Transport,Bangalore,Google Pay,Google Pay,1,QR Scan,Android,179.19,Success,0,0,0,0,0,0,0,Afternoon,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00001141,28-05-2022 18:37,28-05-2022,5,2022,18,Saturday,USR005589,Ahmedabad,Tier1,55,Female,Medium,MER01235,Bir Academy,Education,Bangalore,Google Pay,Paytm,0,UPI ID,Android,3985.95,Success,0,0,0,0,0,0,1,Evening,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001142,13-05-2022 10:11,13-05-2022,5,2022,10,Friday,USR001420,Bareilly,Tier3,55,Female,High,MER01058,Mall Myntra,E-commerce,Jodhpur,Amazon Pay,Amazon Pay,1,QR Scan,Android,2149.39,Success,0,0,0,0,0,0,0,Morning,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001143,26-06-2022 06:58,26-06-2022,6,2022,6,Sunday,USR002997,Chandigarh,Tier3,24,Male,Medium,MER01243,Goel Gaming Zone,Entertainment,Coimbatore,PhonePe,PhonePe,1,Payment Link,Android,509.51,Success,0,0,0,0,0,0,1,Morning,0,2,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00001144,09-09-2023 17:19,09-09-2023,9,2023,17,Saturday,USR003226,Delhi,Tier1,50,Male,Medium,MER00738,Sampath Pharmacy,Healthcare,Bangalore,Paytm,Paytm,1,QR Scan,Android,300.97,Success,0,0,0,0,0,0,1,Evening,1,3,Small (100-500),1,0,1,Senior (46-55)
TXN00001145,12-12-2022 08:00,12-12-2022,12,2022,8,Monday,USR005422,Hyderabad,Tier1,28,Female,Medium,MER00734,Bora Biryani House,Food & Beverage,Madurai,PhonePe,Paytm,0,QR Scan,Android,271.22,Success,0,0,0,0,0,0,0,Morning,0,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00001146,09-09-2022 17:54,09-09-2022,9,2022,17,Friday,USR005049,Nashik,Tier2,29,Male,High,MER00238,Mohan OTT Platform,Entertainment,Jaipur,Amazon Pay,WhatsApp Pay,0,QR Scan,Android,213.4,Success,0,0,0,0,0,0,0,Evening,1,3,Small (100-500),1,0,1,Millennial (26-35)
TXN00001147,10-07-2022 17:45,10-07-2022,7,2022,17,Sunday,USR006953,Delhi,Tier1,32,Male,High,MER00201,Mukherjee Diagnostic Lab,Healthcare,Rajkot,PhonePe,PhonePe,1,UPI ID,iOS,1937.91,Success,0,0,0,0,0,0,1,Evening,0,3,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001148,15-06-2022 12:04,15-06-2022,6,2022,12,Wednesday,USR006778,Moradabad,Tier3,33,Female,Low,MER01447,Balan OTT Platform,Entertainment,Madurai,PhonePe,PhonePe,1,UPI ID,iOS,385.66,Success,0,0,0,0,0,0,0,Afternoon,0,2,Small (100-500),1,0,1,Millennial (26-35)
TXN00001149,03-11-2022 13:59,03-11-2022,11,2022,13,Thursday,USR007286,Surat,Tier2,34,Male,Medium,MER00815,Bahri Uber,Auto & Transport,Delhi,PhonePe,PhonePe,1,QR Scan,Android,160.28,Success,0,0,0,0,0,0,0,Afternoon,1,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00001150,16-11-2022 12:12,16-11-2022,11,2022,12,Wednesday,USR004891,Agra,Tier2,28,Male,High,MER01067,Kapur Diagnostic Lab,Healthcare,Vadodara,Google Pay,Google Pay,1,QR Scan,Android,1541.44,Success,0,0,0,0,0,0,0,Afternoon,1,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001151,30-05-2022 17:15,30-05-2022,5,2022,17,Monday,USR001281,Nashik,Tier2,38,Male,Medium,MER00551,Parekh School Fees,Education,Aligarh,PhonePe,Google Pay,0,QR Scan,Android,4509.37,Success,0,0,0,0,0,0,0,Evening,0,2,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001152,30-09-2023 00:09,30-09-2023,9,2023,0,Saturday,USR001663,Mumbai,Tier1,53,Female,High,MER01739,Khalsa Cafe,Food & Beverage,Lucknow,PhonePe,PhonePe,1,UPI ID,iOS,127.01,Success,0,0,0,0,0,0,1,Late Night,1,3,Small (100-500),1,0,1,Senior (46-55)
TXN00001153,14-12-2023 11:30,14-12-2023,12,2023,11,Thursday,USR002941,Madurai,Tier2,27,Male,High,MER00537,Aggarwal Service Apartment,Hotel & Lodging,Hyderabad,PhonePe,PhonePe,1,Intent,Android,4360.49,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001154,25-05-2022 16:34,25-05-2022,5,2022,16,Wednesday,USR003242,Kanpur,Tier2,32,Female,High,MER01050,Bandi DTH Services,Utilities,Hyderabad,Paytm,Paytm,1,Intent,Android,981.4,Success,0,0,0,0,0,0,0,Afternoon,0,2,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00001155,10-04-2023 21:11,10-04-2023,4,2023,21,Monday,USR006522,Gorakhpur,Tier3,25,Female,High,MER01705,Morar Fresh Mart,Grocery,Kanpur,PhonePe,Google Pay,0,UPI ID,Android,280.87,Success,0,0,0,0,0,0,0,Night,0,2,Small (100-500),1,0,1,Gen Z (18-25)
TXN00001156,29-12-2022 03:53,29-12-2022,12,2022,3,Thursday,USR006569,Lucknow,Tier2,30,Female,Low,MER01186,Peri OTT Platform,Entertainment,Bangalore,PhonePe,PhonePe,1,QR Scan,Android,264.36,Success,1,0,0,0,1,0,0,Late Night,0,4,Small (100-500),1,0,1,Millennial (26-35)
TXN00001157,29-03-2023 19:27,29-03-2023,3,2023,19,Wednesday,USR007825,Ranchi,Tier2,32,Male,Low,MER00478,Chad Daily Needs,Grocery,Lucknow,PhonePe,Paytm,0,Intent,Android,788.24,Success,0,0,0,0,0,0,0,Evening,0,1,Medium (500-1K),1,0,1,Millennial (26-35)
TXN00001158,23-12-2022 10:29,23-12-2022,12,2022,10,Friday,USR007612,Visakhapatnam,Tier2,24,Female,High,MER01340,Barad Inn,Hotel & Lodging,Amritsar,PhonePe,PhonePe,1,UPI ID,Web,4246.76,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Gen Z (18-25)
TXN00001159,15-08-2022 09:14,15-08-2022,8,2022,9,Monday,USR005543,Indore,Tier2,49,Male,Medium,MER00539,Devan Gadget Shop,Electronics,Ghaziabad,Paytm,Paytm,1,UPI ID,Android,3287.42,Success,0,0,0,0,0,0,0,Morning,1,3,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001160,02-09-2022 21:35,02-09-2022,9,2022,21,Friday,USR009696,Ranchi,Tier2,36,Female,Low,MER00122,Narayanan School Fees,Education,Delhi,Google Pay,Google Pay,1,QR Scan,Android,9080.47,Success,0,0,0,0,0,0,0,Night,1,3,Very Large (5K-10K),1,0,1,Gen X (36-45)
TXN00001161,21-05-2023 08:45,21-05-2023,5,2023,8,Sunday,USR003704,Noida,Tier3,48,Male,High,MER00363,Vohra Coaching Center,Education,Visakhapatnam,PhonePe,PhonePe,1,QR Scan,Android,3292.02,Success,0,0,0,0,0,0,1,Morning,0,2,Large (1K-5K),1,0,1,Senior (46-55)
TXN00001162,12-02-2022 15:26,12-02-2022,2,2022,15,Saturday,USR007251,Allahabad,Tier3,48,Female,Medium,MER01332,Dugar Gym,Salon & Wellness,Meerut,PhonePe,PhonePe,1,Intent,Android,613.67,Success,0,0,0,0,0,0,1,Afternoon,0,1,Medium (500-1K),1,0,1,Senior (46-55)
TXN00001163,16-03-2022 14:15,16-03-2022,3,2022,14,Wednesday,USR001651,Faridabad,Tier3,19,Male,Medium,MER01355,Deshpande Insurance Co,Insurance,Tiruchirappalli,WhatsApp Pay,WhatsApp Pay,1,QR Scan,Android,5086.95,Success,0,0,0,0,0,0,0,Afternoon,0,1,Very Large (5K-10K),1,0,1,Gen Z (18-25)
TXN00001164,29-12-2022 11:40,29-12-2022,12,2022,11,Thursday,USR003326,Coimbatore,Tier2,44,Male,Medium,MER00196,Rao Electronics,Electronics,Agra,Google Pay,Google Pay,1,UPI ID,iOS,4985.81,Success,0,0,0,0,0,0,0,Morning,0,4,Large (1K-5K),1,0,1,Gen X (36-45)
TXN00001165,09-05-2023 21:41,09-05-2023,5,2023,21,Tuesday,USR000449,Vadodara,Tier2,30,Male,Power,MER01668,Soman Clinic,Healthcare,Kanpur,PhonePe,Paytm,0,QR Scan,iOS,1183.47,Success,0,0,0,0,0,0,0,Night,0,2,Large (1K-5K),1,0,1,Millennial (26-35)
TXN00001166,23-07-2023 19:28,23-07-2023,7,2023,19,Sunday,USR004608,Hyderabad,Tier1,25,Male,High,MER01638,Tara Clinic,Healthcare,Chennai,Google Pay,Google Pay,1,UPI ID,Android,722.09,Success,0,0,0,0,0,0,1,Evening,0,3,Medium (500-1K),1,0,1,Gen Z (18-25)
TXN00001167,16-04-2023 20:04,16-04-2023,4,2023,20,Sunday,USR004353,Patna,Tier2,31,Male,Medium,MER01313,Purohit Properties,Rent,Nagpur,CRED,CRED,1,UPI ID,Android,7007.32,Success,0,0,0,0,0,0,1,Evening,0,2,Very Large (5K-10K),1,0,1,Millennial (26-35)
TXN00001168,30-03-2022 09:56,30-03-2022,3,2022,9,Wednesday,USR005732,Kolkata,Tier1,29,Female,High,MER01715,Arya Rapido,Auto & Transport,Chennai,Paytm,Paytm,1,Payment Link,Android,253.92,Success,0,0,0,0,0,0,0,Morning,0,1,Small (100-500),1,0,1,Millennial (26-35)
TXN00001169,28-08-2022 10:52,28-08-2022,8,2022,10,Sunday,USR002643,Delhi,Tier1,45,Male,Power,MER01280,Bora Fresh Mart,Grocery,Vadodara,Google Pay,Google Pay,1,QR Scan,Android,2349.46,Pending,0,0,0,0,0,0,1,Morning,1,3,Large (1K-5K),0,0,1,Gen X (36-45)
